user_session_id,event_name,event_time,landing_page_location
36638696.4029295753-6944996097,begin_checkout,2020-11-01 00:25:56.929264 UTC,yourinfo.html
88098550.2597192571-3203951494,session_start,2020-11-01 00:25:58.376230 UTC,
36638696.4029295753-6944996097,add_shipping_info,2020-11-01 00:26:01.927529 UTC,yourinfo.html
36638696.4029295753-6944996097,add_payment_info,2020-11-01 00:26:08.466536 UTC,payment.html
88098550.2597192571-3203951494,view_item,2020-11-01 00:26:40.498688 UTC,Google+Redesign/Stationery
88098550.2597192571-3203951494,view_item,2020-11-01 00:26:47.385524 UTC,Google+Redesign/Accessories/Google+Pride+Sticker
88912261.1268055025-4398417632,session_start,2020-11-01 00:26:55.489155 UTC,Google Redesign/Lifestyle/Drinkware
36638696.4029295753-6944996097,purchase,2020-11-01 00:27:14.469608 UTC,ordercompleted.html
36638696.4029295753-6944996097,view_item,2020-11-01 00:27:31.397662 UTC,Google+Redesign/Apparel/Kids
3015192.8617504010-6300366416,session_start,2020-11-01 00:27:31.433298 UTC,
36638696.4029295753-6944996097,view_item,2020-11-01 00:27:37.922051 UTC,Google+Redesign/Apparel/Kids
36638696.4029295753-6944996097,view_item,2020-11-01 00:27:43.115955 UTC,Google+Redesign/Apparel/Google+Youth+FC+Zip+Hoodie
5551476.3360070688-4338623168,view_item,2020-11-01 00:29:05.399028 UTC,Google+Redesign/Apparel
5146098442.1258710693-4366577960,session_start,2020-11-01 00:29:22.514780 UTC,Google+Redesign/Lifestyle/Drinkware
76920896.4940665118-5787118546,session_start,2020-11-01 00:29:32.526113 UTC,Google+Redesign/Lifestyle/Bags
74100524.8172335562-4302857829,session_start,2020-11-01 00:29:38.502262 UTC,Google+Redesign/Shop+by+Brand/YouTube
81877767.7608098809-5221935253,session_start,2020-11-01 00:31:38.901007 UTC,
6661614.3804152733-9670956668,session_start,2020-11-01 00:31:50.671095 UTC,Google Redesign/Lifestyle/Drinkware
5179038.5953389098-9149109349,session_start,2020-11-01 00:32:00.473610 UTC,Google Redesign/Lifestyle/Drinkware
2593239.4014212170-3337711689,session_start,2020-11-01 00:33:36.994426 UTC,Google Redesign/Lifestyle/Drinkware
3015192.8617504010-6300366416,view_item,2020-11-01 00:33:40.881619 UTC,Google+Redesign/Apparel/Google+Cotopaxi+Shell
9287120.3349286287-8909220620,session_start,2020-11-01 00:33:52.309089 UTC,
82668224.1775071812-8401295151,session_start,2020-11-01 00:34:03.305049 UTC,Google+Redesign/Lifestyle/Drinkware
8925288.0329764706-5955664625,session_start,2020-11-01 00:34:16.426961 UTC,Google+Redesign/Apparel/Google+Black+Tee
8925288.0329764706-5955664625,view_item,2020-11-01 00:34:19.836156 UTC,Google+Redesign/Apparel/Google+Black+Tee
3015192.8617504010-6300366416,view_item,2020-11-01 00:34:20.565875 UTC,Google+Redesign/Super+G+Unisex+Joggers
3015192.8617504010-6300366416,view_item,2020-11-01 00:34:29.609553 UTC,Google+Redesign/Google+Land+and+Sea+Tech+Taco
1680690.0706524502-4323091448,session_start,2020-11-01 00:34:31.862166 UTC,Google Redesign/Lifestyle/Drinkware
3015192.8617504010-6300366416,view_item,2020-11-01 00:34:39.556575 UTC,Google+Redesign/Google+Blue+Stojo+Cup
1508851.3975326440-9879270500,session_start,2020-11-01 00:34:48.024225 UTC,Google+Redesign/Apparel/Google+Zip+Hoodie+FC
3015192.8617504010-6300366416,view_item,2020-11-01 00:34:48.709025 UTC,Google+Redesign/Google+Land+and+Sea+Mug
3015192.8617504010-6300366416,view_item,2020-11-01 00:34:57.812859 UTC,Google+Redesign/Google+Land+and+Sea+French+Terry+Sweatshirt
3015192.8617504010-6300366416,view_item,2020-11-01 00:35:07.177576 UTC,Google+Redesign/Apparel/Google+Land+and+Sea+Cotton+Cap+LS
3015192.8617504010-6300366416,view_item,2020-11-01 00:35:19.329613 UTC,Google+Redesign/Lifestyle/Google+Land+and+Sea+Tote+Bag
57647919.2083558550-9727821723,session_start,2020-11-01 00:35:19.597492 UTC,
3015192.8617504010-6300366416,view_item,2020-11-01 00:35:28.988497 UTC,Google+Redesign/Stationery/Google+Land+and+Sea+Journal+Set
3015192.8617504010-6300366416,view_item,2020-11-01 00:35:37.734357 UTC,Google+Redesign/Lifestyle/Google+Land+and+Sea+Nalgene+Water+Bottle+LS
3015192.8617504010-6300366416,view_item,2020-11-01 00:35:47.616963 UTC,Google+Redesign/Apparel/Google+Land+and+Sea+Unisex+Tee
3015192.8617504010-6300366416,view_item,2020-11-01 00:36:06.224699 UTC,Google+RMG+Redesign/Lifestyle/Mural+Food+Container
5551476.3360070688-9914736690,session_start,2020-11-01 00:36:13.279474 UTC,Google+Redesign/Clearance
3015192.8617504010-6300366416,view_item,2020-11-01 00:36:24.949762 UTC,Google+Redesign/Apparel/Google+Navy+Speckled+Tee
3015192.8617504010-6300366416,view_item,2020-11-01 00:36:34.397001 UTC,Google+Redesign/Apparel/Android+Iconic+Hat+V2+Black
88098550.2597192571-3203951494,view_item,2020-11-01 00:36:35.304948 UTC,Google+Redesign/Apparel/Mens
3015192.8617504010-6300366416,view_item,2020-11-01 00:36:44.272767 UTC,Google+Redesign/Apparel/Google+Unisex+Eco+Tee+Black
88098550.2597192571-3203951494,view_item,2020-11-01 00:36:48.181649 UTC,Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy
3015192.8617504010-6300366416,view_item,2020-11-01 00:36:54.069345 UTC,Google+Redesign/Apparel/Google+Heather+Green+Speckled+Tee
3015192.8617504010-6300366416,view_item,2020-11-01 00:37:04.447757 UTC,Google+Redesign/Apparel/Google+FC+Longsleeve+Charcoal
1508851.3975326440-9879270500,view_item,2020-11-01 00:37:08.396313 UTC,Google+Redesign/Apparel
3015192.8617504010-6300366416,view_item,2020-11-01 00:37:14.889786 UTC,Google+Redesign/Apparel/Google+Infant+Hero+Onesie+Grey
3015192.8617504010-6300366416,view_item,2020-11-01 00:37:24.243069 UTC,Google+Redesign/Apparel/Google+Crew+Socks
3015192.8617504010-6300366416,view_item,2020-11-01 00:37:33.582055 UTC,Google+Redesign/Apparel/YouTube+Icon+Tee+Grey
3015192.8617504010-6300366416,view_item,2020-11-01 00:37:42.769253 UTC,Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black
1508851.3975326440-9879270500,view_item,2020-11-01 00:37:43.524836 UTC,Google+Redesign/Stationery
3053022.0284324165-2076151303,session_start,2020-11-01 00:37:44.832844 UTC,
3015192.8617504010-6300366416,view_item,2020-11-01 00:37:53.218321 UTC,Google+Redesign/Apparel/Google+Leather+Strap+Hat+Black
3053022.0284324165-2076151303,view_item,2020-11-01 00:37:56.107856 UTC,Google+Redesign/Apparel/Hats
3015192.8617504010-6300366416,view_item,2020-11-01 00:38:04.321033 UTC,Google+Redesign/Apparel/Google+Leather+Strap+Hat+Blue
3015192.8617504010-6300366416,view_item,2020-11-01 00:38:13.322791 UTC,Google+Redesign/Apparel/YouTube+Leather+Strap+Hat+Black
3015192.8617504010-6300366416,view_item,2020-11-01 00:38:22.811981 UTC,Google+Redesign/Apparel/Google+Speckled+Beanie+Navy
3015192.8617504010-6300366416,view_item,2020-11-01 00:38:32.401867 UTC,Google+Redesign/Apparel/Google+Heathered+Pom+Beanie
3053022.0284324165-2076151303,view_item,2020-11-01 00:38:39.387877 UTC,Google+Redesign/Apparel/Hats
3053022.0284324165-2076151303,view_item,2020-11-01 00:38:48.476368 UTC,Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black
3015192.8617504010-6300366416,view_item,2020-11-01 00:38:50.657627 UTC,Google+Redesign/Apparel/Android+Iconic+Beanie
8371382448.1492318005-2433038099,session_start,2020-11-01 00:38:54.279803 UTC,Google+Redesign/Apparel/Mens/Mens+T+Shirts
3053022.0284324165-2076151303,begin_checkout,2020-11-01 00:38:56.440988 UTC,yourinfo.html
3015192.8617504010-6300366416,view_item,2020-11-01 00:38:59.383043 UTC,Google+Redesign/Apparel/Android+Iconic+Hat+Green
3053022.0284324165-2076151303,add_shipping_info,2020-11-01 00:39:01.351131 UTC,yourinfo.html
3015192.8617504010-6300366416,view_item,2020-11-01 00:39:09.420669 UTC,Google+Redesign/Apparel/Android+Iconic+Hat+White
46426967.3267340489-8159787029,session_start,2020-11-01 00:39:11.804021 UTC,Google Redesign/Lifestyle/Drinkware
3015192.8617504010-6300366416,view_item,2020-11-01 00:39:18.565222 UTC,Google+Redesign/Apparel/Google+Tracking+Hat
3015192.8617504010-6300366416,view_item,2020-11-01 00:39:28.504557 UTC,Google+Redesign/Apparel/Google+Youth+FC+Zip+Hoodie
66345553.6655276241-8828052761,session_start,2020-11-01 00:39:33.981028 UTC,
66542673.8631794767-1778667458,session_start,2020-11-01 00:39:36.813370 UTC,
8371382448.1492318005-2433038099,view_item,2020-11-01 00:39:38.435076 UTC,Google+Redesign/Apparel/Mens/Mens+T+Shirts
3015192.8617504010-6300366416,view_item,2020-11-01 00:39:39.025420 UTC,Google+Redesign/Apparel/Google+Infant+Hero+Tee+Olive
3015192.8617504010-6300366416,view_item,2020-11-01 00:39:48.697280 UTC,Google+Redesign/Apparel/Google+Toddler+Tee+White
59761602.8651375792-3060935301,session_start,2020-11-01 00:39:57.514911 UTC,Google Redesign/Lifestyle/Drinkware
3015192.8617504010-6300366416,view_item,2020-11-01 00:39:58.044991 UTC,Google+Redesign/Apparel/Google+Youth+Hero+Tee+Grey
66345553.6655276241-8828052761,view_item,2020-11-01 00:40:03.906481 UTC,Google+Redesign/Apparel/Google+Cotopaxi+Shell
3015192.8617504010-6300366416,view_item,2020-11-01 00:40:08.180679 UTC,Google+Redesign/Apparel/Google+Toddler+FC+Tee+Charcoal
3015192.8617504010-6300366416,view_item,2020-11-01 00:40:17.630633 UTC,Google+Redesign/Apparel/Google+Toddler+FC+Zip+Hoodie
3015192.8617504010-6300366416,view_item,2020-11-01 00:40:27.278787 UTC,Google+Redesign/Apparel/Google+Infant+Charcoal+Onesie
2163348.7060228709-7473608511,session_start,2020-11-01 00:40:37.234091 UTC,Google+Redesign/bags/backpacks/
3015192.8617504010-6300366416,view_item,2020-11-01 00:40:37.357583 UTC,Google+Redesign/Apparel/Android+Pocket+Onesie+White
80658303.6174762410-6193192496,session_start,2020-11-01 00:40:37.958978 UTC,google+redesign/apparel/mens/quickview
2093319.9943397209-6889452921,session_start,2020-11-01 00:40:46.816428 UTC,
3015192.8617504010-6300366416,view_item,2020-11-01 00:40:46.852825 UTC,Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+White
78506755.0703090564-6148877727,session_start,2020-11-01 00:40:47.484310 UTC,Google Redesign/Lifestyle/Drinkware
9042250.5756766050-7258656981,session_start,2020-11-01 00:40:56.108894 UTC,Google+Redesign/Apparel/Mens/Mens+T+Shirts
3015192.8617504010-6300366416,view_item,2020-11-01 00:40:56.561411 UTC,Google+Redesign/Apparel/Google+Youth+FC+Longsleeve+Charcoal
66345553.6655276241-8828052761,view_item,2020-11-01 00:40:58.358009 UTC,Google+Redesign/Apparel/Kids
7780427.3965366448-6277677568,session_start,2020-11-01 00:40:58.993718 UTC,
3015192.8617504010-6300366416,view_item,2020-11-01 00:41:06.009910 UTC,Google+Redesign/Apparel/Google+Youth+FC+Pullover+Hoodie
6934354.3215669913-7441990991,session_start,2020-11-01 00:41:14.557062 UTC,Google+Redesign/Office/Google+Pen+Grass+Green
3015192.8617504010-6300366416,view_item,2020-11-01 00:41:16.087235 UTC,Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Charcoal
6934354.3215669913-7441990991,view_item,2020-11-01 00:41:19.911101 UTC,Google+Redesign/Office/Google+Pen+Grass+Green
7780427.3965366448-6277677568,view_item,2020-11-01 00:41:41.207086 UTC,Google+Redesign/Apparel/Hats
3015192.8617504010-6300366416,view_item,2020-11-01 00:41:48.969637 UTC,Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy
7780427.3965366448-6277677568,view_item,2020-11-01 00:41:49.644702 UTC,Google+Redesign/Apparel/Google+Leather+Strap+Hat+Black
3015192.8617504010-6300366416,view_item,2020-11-01 00:41:58.237034 UTC,Google+Redesign/Apparel/YouTube+Crew+Socks
3015192.8617504010-6300366416,view_item,2020-11-01 00:42:07.373622 UTC,Google+Redesign/Apparel/Google+Google+Crew+Striped+Athletic+Sock
3015192.8617504010-6300366416,view_item,2020-11-01 00:42:17.028106 UTC,Google+Redesign/Apparel/Google+Google+Crew+Combed+Cotton+Sock
3015192.8617504010-6300366416,view_item,2020-11-01 00:42:27.093283 UTC,Google+Redesign/Apparel/Android+Iconic+Sock
3015192.8617504010-6300366416,view_item,2020-11-01 00:42:37.058009 UTC,Google+Redesign/Apparel/Google+Mural+Socks
33033269.5658566195-4701484804,session_start,2020-11-01 00:42:43.723838 UTC,Google Redesign/Lifestyle/Drinkware
3567310.2928806723-8855676406,session_start,2020-11-01 00:42:44.840307 UTC,Google+Redesign/Apparel/Hats
3015192.8617504010-6300366416,view_item,2020-11-01 00:42:47.299787 UTC,Google+Redesign/Apparel/IamRemarkable+Hoodie
19441457.5112210544-7584624039,session_start,2020-11-01 00:42:57.235028 UTC,Google+Redesign/Shop+by+Brand/YouTube
3015192.8617504010-6300366416,view_item,2020-11-01 00:43:25.893755 UTC,Google+Redesign/Apparel/Google+Campus+Bike+Eco+Tee+Navy
4399255.4686925870-3563153662,session_start,2020-11-01 00:43:53.677679 UTC,
3015192.8617504010-6300366416,view_item,2020-11-01 00:43:55.725937 UTC,Google+Redesign/Apparel/IamRemarkable+Ladies+T-Shirt
3015192.8617504010-6300366416,view_item,2020-11-01 00:44:17.923085 UTC,Google+Redesign/Office/Google+Phone+Stand+Bamboo
1821017.9227389635-2843066903,session_start,2020-11-01 00:44:19.635005 UTC,
7110394.3821408537-2952481903,session_start,2020-11-01 00:44:26.513475 UTC,Google+Redesign/Shop+by+Brand/YouTube
3015192.8617504010-6300366416,view_item,2020-11-01 00:45:08.065456 UTC,Google+Redesign/Apparel/Hats
56013403.8131641560-2927656377,session_start,2020-11-01 00:45:17.001574 UTC,
3015192.8617504010-6300366416,view_item,2020-11-01 00:45:17.863135 UTC,Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black
3015192.8617504010-6300366416,begin_checkout,2020-11-01 00:45:27.828161 UTC,yourinfo.html
3015192.8617504010-6300366416,add_shipping_info,2020-11-01 00:45:32.573433 UTC,yourinfo.html
7110394.3821408537-2952481903,view_item,2020-11-01 00:45:57.277416 UTC,Google+Redesign/Lifestyle
3015192.8617504010-6300366416,view_item,2020-11-01 00:45:58.298396 UTC,asearch.html
3015192.8617504010-6300366416,view_item,2020-11-01 00:46:06.838154 UTC,Google+Redesign/Lifestyle/Fun/Google+Kick+Ball.axd
3015192.8617504010-6300366416,view_item,2020-11-01 00:46:24.533610 UTC,Google+Redesign/Apparel/Hats
3015192.8617504010-6300366416,view_item,2020-11-01 00:46:47.429749 UTC,Google+Redesign/Apparel/Hats
5242290.7000613500-4449509193,session_start,2020-11-01 00:47:17.025366 UTC,
4786794393.2741902487-95447160,session_start,2020-11-01 00:47:17.836796 UTC,Google+Redesign/Lifestyle/Drinkware
7322644.1959902770-5879813721,session_start,2020-11-01 00:47:18.908351 UTC,Google Redesign/Lifestyle/Drinkware
17749171.5086165046-6961257410,session_start,2020-11-01 00:48:03.674581 UTC,
53117118.6563432693-5124457160,session_start,2020-11-01 00:48:22.410884 UTC,Google Redesign/Lifestyle/Drinkware
8292350187.5911752273-2123014991,session_start,2020-11-01 00:48:32.191189 UTC,Google+Redesign/Lifestyle/Drinkware
90646939.1317932320-4428448508,session_start,2020-11-01 00:48:45.063515 UTC,
52981325.4725990588-9254546338,session_start,2020-11-01 00:49:16.104837 UTC,
73569168.2788927140-7561111314,session_start,2020-11-01 00:49:16.151574 UTC,store-policies/shipping-information/
2357267.1013403257-5157289679,session_start,2020-11-01 00:49:37.391540 UTC,
52981325.4725990588-9254546338,view_item,2020-11-01 00:49:57.704626 UTC,Google+Redesign/Accessories/Google+Cork+Tablet+Case
25413506.4176918525-5838893645,session_start,2020-11-01 00:50:31.683423 UTC,
5353644.7772034860-7833556164,session_start,2020-11-01 00:50:35.834079 UTC,
25413506.4176918525-5838893645,view_item,2020-11-01 00:50:43.375650 UTC,Google+Redesign/Apparel/Hats
38598950.4343095398-3464882436,session_start,2020-11-01 00:50:44.888713 UTC,
45924720.7067267201-6931654571,session_start,2020-11-01 00:50:48.998252 UTC,Google Redesign/Lifestyle/Drinkware
5346296.1011385609-5277370446,session_start,2020-11-01 00:51:26.080083 UTC,Google+Redesign/Lifestyle/Drinkware
4893477.3853561583-6905855912,session_start,2020-11-01 00:51:40.284228 UTC,Google+Redesign/Stationery
84874284.6272630286-5199702695,session_start,2020-11-01 00:52:02.014410 UTC,
71049522.0885295712-885823397,session_start,2020-11-01 00:52:21.981526 UTC,
2761555.8808030508-339293845,session_start,2020-11-01 00:52:22.776990 UTC,Google Redesign/Lifestyle/Drinkware
81987365.0190537744-7593184395,session_start,2020-11-01 00:52:28.067633 UTC,
11225547.4055754407-6563068530,session_start,2020-11-01 00:52:30.272867 UTC,
3380219585.9848022804-9201653105,session_start,2020-11-01 00:52:56.053823 UTC,Google+Redesign/Lifestyle/Bags
1818164.5913517080-2878319225,session_start,2020-11-01 00:54:05.170970 UTC,
1005694.5834348403-4863244888,session_start,2020-11-01 00:54:33.036492 UTC,Google+Redesign/Lifestyle/Drinkware
6206308.2249225522-1744891391,session_start,2020-11-01 00:54:54.484745 UTC,Google+Redesign/Lifestyle/Drinkware
1818164.5913517080-2878319225,view_item,2020-11-01 00:55:10.987544 UTC,Google+Redesign/Stationery
7571591.2252996894-2317515831,session_start,2020-11-01 00:55:38.680371 UTC,Google Redesign/Lifestyle/Drinkware
91798384.1561736908-5227772339,session_start,2020-11-01 00:56:17.878596 UTC,
91798384.1561736908-5227772339,view_item,2020-11-01 00:57:00.882391 UTC,Google+Redesign/Lifestyle/Bags
5242290.7000613500-4449509193,view_item,2020-11-01 00:57:06.650862 UTC,Google+Redesign/Shop+by+Brand/YouTube
91798384.1561736908-5227772339,view_item,2020-11-01 00:57:09.995309 UTC,Google+Redesign/Lifestyle/Bags
5242290.7000613500-4449509193,view_item,2020-11-01 00:57:14.097034 UTC,Google+Redesign/Shop+by+Brand/YouTube
91798384.1561736908-5227772339,view_item,2020-11-01 00:57:22.893447 UTC,Google+Redesign/Lifestyle/Bags
1818164.5913517080-2878319225,view_item,2020-11-01 00:57:30.287309 UTC,asearch.html
3457588.6012904704-7338521800,session_start,2020-11-01 00:57:34.549463 UTC,Google+Redesign/Drinkware/Water+Bottles
1818164.5913517080-2878319225,view_item,2020-11-01 00:57:36.745180 UTC,asearch.html
91798384.1561736908-5227772339,view_item,2020-11-01 00:57:40.105530 UTC,Google+Redesign/Lifestyle/Bags
5242290.7000613500-4449509193,view_item,2020-11-01 00:57:53.648852 UTC,Google+Redesign/Shop+by+Brand/Android
7771877.6652838358-6043059841,session_start,2020-11-01 00:58:01.796673 UTC,Google+Redesign/Apparel/Google+Dino+Game+Tee
5242290.7000613500-4449509193,view_item,2020-11-01 00:58:05.655893 UTC,Google+Redesign/Shop+by+Brand/Android
7771877.6652838358-6043059841,view_item,2020-11-01 00:58:06.897155 UTC,Google+Redesign/Apparel/Google+Dino+Game+Tee
5242290.7000613500-4449509193,view_item,2020-11-01 00:58:16.665710 UTC,Google+Redesign/Shop+by+Brand/Android
91798384.1561736908-5227772339,view_item,2020-11-01 00:58:17.309687 UTC,Google+Redesign/Lifestyle/Bags
1014271.4747320626-9119252237,session_start,2020-11-01 00:58:25.551905 UTC,Google+Redesign/Shop+by+Brand/YouTube
91798384.1561736908-5227772339,view_item,2020-11-01 00:58:25.706245 UTC,Google+Redesign/Lifestyle/Bags
33307966.0086906918-5352073260,session_start,2020-11-01 00:58:32.512595 UTC,Google+Redesign/Lifestyle/Bags
91798384.1561736908-5227772339,view_item,2020-11-01 00:58:39.189389 UTC,Google+Redesign/Lifestyle/Bags
91798384.1561736908-5227772339,view_item,2020-11-01 00:58:47.227539 UTC,Google+Redesign/Lifestyle/Bags
91798384.1561736908-5227772339,view_item,2020-11-01 00:58:52.814439 UTC,Google+Redesign/Lifestyle/Bags
